customerid,customerid of PerfDemoCombined_train,Max(loannumber),Mean(loannumber),Sum(loannumber),Max(durationforapproval),Mean(durationforapproval),Sum(durationforapproval),Max(Interestrate),Mean(Interestrate),Sum(Interestrate),Max(referral_recode),Mean(referral_recode),Sum(referral_recode),Max(churn_flag),Mean(churn_flag),Sum(churn_flag),Max(AgeAtTimeofLoan),Pct_default,Mean(AgeAtTimeofLoan),Sum(AgeAtTimeofLoan),systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag,birthdate,bank_account_type,bank_account_recode,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,employment_status_clients_recode,level_of_education_clients,Validation
8a858f765a4e7c76015a5a9340ce2a38,8a858f765a4e7c76015a5a9340ce2a38,7,4,28,1.018888889,1.004365079,7.030555556,365,293.7380952,2056.166667,0,0,0,1,1,7,36,100,35.3,247,301979280,7,02:20.0,02:13.0,30000,39000,60,,Good,00:00.0,Savings,Savings,6.9708139,4.8344146,GT Bank,,Permanent,Permanent,,Validation
8a858f855b626c00015b6299c72131ae,8a858f855b626c00015b6299c72131ae,7,4,28,1.003055556,1.002142857,7.015,365,299.8214286,2098.75,1,1,7,1,0.714285714,5,27,71.42857143,27.1,189,301972619,7,12:14.0,12:06.0,30000,34500,30,8a858fd35b5dfefb015b5f002aa050a3,Good,00:00.0,Savings,Savings,3.9542096,7.3911236,UBA,,,Unknown,,Validation
8a858f885adcf4e8015ae0574e911902,8a858f885adcf4e8015ae0574e911902,7,4,28,1.018611111,1.004404762,7.030833333,365,299.8214286,2098.75,0,0,0,1,1,7,29,100,28.5,200,301981559,7,43:35.0,43:28.0,20000,21500,15,,Good,00:00.0,Savings,Savings,4.827275,7.114615,Access Bank,,Permanent,Permanent,,Training
8a858f915a3bd604015a3c5c4c124545,8a858f915a3bd604015a3c5c4c124545,7,4,28,1.005277778,1.002539683,7.017777778,365,293.7380952,2056.166667,0,0,0,1,0.857142857,6,30,85.71428571,29.9,209,302002019,7,16:27.0,16:20.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.0015245,6.8989986,GT Bank,,Permanent,Permanent,,Training
8a858f945b006ef8015b0073905c123e,8a858f945b006ef8015b0073905c123e,7,4,28,1.018611111,1.004444444,7.031111111,365,293.7380952,2056.166667,0,0,0,1,1,7,53,100,52.9,370,301998989,7,43:58.0,43:51.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.3450311,6.6930995,First Bank,,,Unknown,,Validation
8a858f1955b1c4df0155bc7e4d2773e1,8a858f1955b1c4df0155bc7e4d2773e1,7,4,28,1.003888889,1.002103175,7.014722222,365,319.8095238,2238.666667,0,0,0,1,1,7,35,100,34.5,242,301959285,7,33:13.0,33:07.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.3859804,6.5777816,Zenith Bank,,Permanent,Permanent,,Test
8a858f2756cec0a30156cfd1af1c0216,8a858f2756cec0a30156cfd1af1c0216,7,4,28,1.006388889,1.003214286,7.0225,365,261.5833333,1831.083333,0,0,0,1,0.428571429,3,49,42.85714286,48.4,339,301966835,7,10:03.0,09:57.0,30000,34500,30,,Good,00:00.0,Other,Other,4.710238,8.1560615,GT Bank,,Permanent,Permanent,,Validation
8a858f6057e2dba50157ec38a3a84798,8a858f6057e2dba50157ec38a3a84798,7,4,28,12.81388889,2.692142857,18.845,365,365,2555,0,0,0,1,0.142857143,1,29,14.28571429,28.8,202,301968454,7,23:16.0,23:11.0,10000,11500,15,,Bad,00:00.0,Other,Other,7.030789,4.7603993,First Bank,,Self-Employed,Self-Employed,,Test
8a858f6459b2320a0159b23f431f08c6,8a858f6459b2320a0159b23f431f08c6,7,4,28,1.005,1.002539683,7.017777778,365,365,2555,0,0,0,1,0.142857143,1,24,14.28571429,23.7,166,301974936,7,15:58.0,15:50.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,3.3675696,6.5256774,Skye Bank,,,Unknown,,Training
8a858f6459b2320a0159b322c80f5306,8a858f6459b2320a0159b322c80f5306,7,4,28,1.004722222,1.002619048,7.018333333,365,293.7380952,2056.166667,0,0,0,1,0.857142857,6,47,85.71428571,46.6,326,301967589,7,15:51.0,15:44.0,30000,39000,60,,Good,00:00.0,Savings,Savings,5.2114985,7.2303664,UBA,,Permanent,Permanent,,Validation
8a858f7958b0a4a80158b261fd354f17,8a858f7958b0a4a80158b261fd354f17,7,4,28,1.961111111,1.14531746,8.017222222,365,311.1190476,2177.833333,0,0,0,1,0.857142857,6,29,85.71428571,28.7,201,301997470,7,54:54.0,54:47.0,10000,11500,30,,Good,00:00.0,Savings,Savings,3.3975725,6.4474224,GT Bank,,,Unknown,,Training
8a858f11594a388001595ad3f6c06395,8a858f11594a388001595ad3f6c06395,7,4,28,1.004722222,1.002539683,7.017777778,365,322.4166667,2256.916667,0,0,0,1,0.571428571,4,24,57.14285714,23.9,167,301961303,7,01:47.0,01:43.0,10000,11500,30,,Good,00:00.0,Savings,Savings,7.1732091,4.4177358,EcoBank,,,Unknown,,Training
8a858f73594ab1ea01595e72de584bca,8a858f73594ab1ea01595e72de584bca,7,4,28,1.003333333,1.00218254,7.015277778,365,351.9642857,2463.75,0,0,0,1,0.714285714,5,31,71.42857143,31,217,301988141,7,53:35.0,53:23.0,15000,18375,30,,Good,00:00.0,Savings,Savings,-7.2394455,54.998841,GT Bank,,Permanent,Permanent,,Validation
8a858f92582fcca1015830e86df9601c,8a858f92582fcca1015830e86df9601c,7,4,28,1.018333333,1.004880952,7.034166667,365,365,2555,0,0,0,1,0.571428571,4,37,57.14285714,36.5,256,301962876,7,44:34.0,44:27.0,10000,13000,30,,Good,00:00.0,Savings,Savings,3.4625068,6.4471128,GT Bank,,Permanent,Permanent,Secondary,Validation
8a858f93572e873c01574753c9513a4e,8a858f93572e873c01574753c9513a4e,7,4,28,1.018888889,1.00452381,7.031666667,365,325.8928571,2281.25,0,0,0,1,0.571428571,4,30,57.14285714,29.3,205,301976223,7,09:59.0,09:52.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.4905746,6.438789,Diamond Bank,ABEOKUTA,Permanent,Permanent,Graduate,Training
8a858f98560bbe11015617e422ed44ad,8a858f98560bbe11015617e422ed44ad,7,4,28,1.004722222,1.002738095,7.019166667,365,365,2555,0,0,0,1,0.285714286,2,23,28.57142857,22.5,157,301988651,7,30:57.0,30:40.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.8091267,7.402945,GT Bank,,Permanent,Permanent,,Training
8a858f98560bbe110156170e27073502,8a858f98560bbe110156170e27073502,7,4,28,1.004722222,1.00265873,7.018611111,365,289.3928571,2025.75,0,0,0,1,0.857142857,6,32,85.71428571,31.5,220,301969501,7,20:40.0,20:33.0,30000,34500,30,,Good,00:00.0,Other,Other,3.4528322,6.6700028,Access Bank,,Permanent,Permanent,,Validation
8a858f99560bbe4501561769d7674785,8a858f99560bbe4501561769d7674785,7,4,28,1.003888889,1.002420635,7.016944444,365,287.6547619,2013.583333,0,0,0,1,0.857142857,6,45,85.71428571,45,315,301967492,7,09:03.0,08:58.0,30000,39000,60,,Good,00:00.0,Other,Other,7.0481835,4.8426899,UBA,,Self-Employed,Self-Employed,,Training
8a858f465668e3d601567defdbb90e5a,8a858f465668e3d601567defdbb90e5a,7,4,28,1.006666667,1.003214286,7.0225,365,227.1111111,1589.777778,0,0,0,1,0.857142857,6,33,85.71428571,32.7,229,301961268,7,51:22.0,51:16.0,40000,44000,30,,Good,00:00.0,Other,Other,3.2305542,6.6975326,GT Bank,,Permanent,Permanent,Graduate,Training
8a858f615591c2cc01559c85e34172bd,8a858f615591c2cc01559c85e34172bd,7,4,28,1.019722222,1.004761905,7.033333333,365,338.9285714,2372.5,0,0,0,1,0.571428571,4,35,57.14285714,34.9,245,301995522,7,59:19.0,58:08.0,20000,24500,30,,Good,00:00.0,Other,Other,3.1740436,6.503569,GT Bank,,Self-Employed,Self-Employed,,Test
8a858f4958721a8c015874acc2023782,8a858f4958721a8c015874acc2023782,7,4,28,1.019444444,1.005555556,7.038888889,365,365,2555,0,0,0,1,0.428571429,3,24,42.85714286,23.3,163,301976458,7,52:47.0,51:37.0,10000,13000,30,,Bad,00:00.0,Savings,Savings,3.340139,6.4828792,GT Bank,,Permanent,Permanent,,Test
8a858f79588789bd015888469c4b2ee4,8a858f79588789bd015888469c4b2ee4,7,4,28,1.019444444,1.006984127,7.048888889,365,287.6547619,2013.583333,0,0,0,1,0.428571429,3,31,42.85714286,30.6,215,301962322,7,01:53.0,00:47.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.2585197,6.7447671,GT Bank,,,Unknown,,Validation
8a858f79588789bd0158956c710947b1,8a858f79588789bd0158956c710947b1,7,4,28,1.018611111,1.004761905,7.033333333,365,338.6388889,2370.472222,0,0,0,1,0.428571429,3,26,42.85714286,25.5,179,301980551,7,19:43.0,19:37.0,15000,16687.5,15,,Good,00:00.0,Savings,Savings,6.3331693,4.9476346,Stanbic IBTC,,Permanent,Permanent,,Training
8a858f545908094b0159122a4ef57509,8a858f545908094b0159122a4ef57509,7,4,28,1.005,1.002579365,7.018055556,365,345.8809524,2421.166667,0,0,0,1,0.571428571,4,39,57.14285714,38.7,271,301972824,7,26:12.0,26:06.0,10000,13000,30,,Good,00:00.0,Savings,Savings,7.2702164,9.0007668,EcoBank,,Permanent,Permanent,,Test
8a858f7359221635015922db9f9c2653,8a858f7359221635015922db9f9c2653,7,4,28,1.233888889,1.037738095,7.264166667,365,255.5,1788.5,0,0,0,1,0.571428571,4,28,57.14285714,28,196,301985079,7,54:58.0,53:47.0,25000,28750,30,,Bad,00:00.0,Savings,Savings,6.1106374,4.9777265,UBA,,,Unknown,,Training
8a858f155554552501555588ca2b3b40,8a858f155554552501555588ca2b3b40,7,4,28,1.004166667,1.00281746,7.019722222,365,334.5833333,2342.083333,0,0,0,1,0.571428571,4,32,57.14285714,31.3,219,301990956,7,07:16.0,07:02.0,20000,24500,30,,Good,00:00.0,Other,Other,3.2367526,7.0301684,Stanbic IBTC,,Permanent,Permanent,Graduate,Training
8a858fa057e2a0a50157e87651495c74,8a858fa057e2a0a50157e87651495c74,7,4,28,1.019166667,1.006785714,7.0475,365,325.8928571,2281.25,0,0,0,1,0.857142857,6,26,85.71428571,25.3,177,301972480,7,15:36.0,15:31.0,20000,24500,30,,Good,00:00.0,Savings,Savings,8.5207832,7.7101614,EcoBank,,Permanent,Permanent,Graduate,Training
8a858fa057e2a0a50157ec721ce6096c,8a858fa057e2a0a50157ec721ce6096c,7,4,28,1.018055556,1.005119048,7.035833333,365,365,2555,0,0,0,1,0.285714286,2,41,28.57142857,40.5,284,301971835,7,12:56.0,11:51.0,10000,13000,30,,Bad,00:00.0,Other,Other,7.4316336,9.0228845,First Bank,,Self-Employed,Self-Employed,Post-Graduate,Validation
8a858fa05908043801591da2a68b288d,8a858fa05908043801591da2a68b288d,7,4,28,1.005,1.002579365,7.018055556,365,300.6904762,2104.833333,0,0,0,1,0.285714286,2,30,28.57142857,29.8,209,301964302,7,58:06.0,57:59.0,20000,24500,30,,Bad,00:00.0,Savings,Savings,3.37899,6.498335,GT Bank,,Permanent,Permanent,,Training
8a858fa95b631878015b662ca5b446cf,8a858fa95b631878015b662ca5b446cf,7,4,28,1.001944444,1.001746032,7.012222222,365,299.8214286,2098.75,1,1,7,1,0.857142857,6,31,85.71428571,30.9,217,301968002,7,42:47.0,42:42.0,30000,34500,30,8a858fe65675195a0156766ebdb042c8,Good,00:00.0,Savings,Savings,3.8413521,7.427718,Diamond Bank,,Permanent,Permanent,,Training
8a858fa154e2912f0154f16a80f32556,8a858fa154e2912f0154f16a80f32556,7,4,28,1.019444444,1.00531746,7.037222222,365,267.6666667,1873.666667,0,0,0,1,1,7,26,100,25.3,177,301977483,7,14:57.0,13:47.0,30000,34500,30,,Good,00:00.0,Other,Other,3.358887,7.1384209,Skye Bank,,Self-Employed,Self-Employed,,Validation
8a858fa3552ae112015546dc8ab052c2,8a858fa3552ae112015546dc8ab052c2,7,4,28,1.006388889,1.002857143,7.02,365,245.6507937,1719.555556,0,0,0,1,1,7,32,100,31.8,223,301991632,7,25:06.0,24:59.0,40000,44000,30,,Good,00:00.0,Other,Other,3.3018467,6.681925,GT Bank,,Self-Employed,Self-Employed,,Test
8a858fa4552add9f015548abf546345d,8a858fa4552add9f015548abf546345d,7,4,28,1.02,1.004761905,7.033333333,365,286.7857143,2007.5,0,0,0,1,0.857142857,6,39,85.71428571,38.7,271,301997364,7,54:01.0,52:49.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.4073319,6.5783462,First Bank,,,Unknown,,Test
8a858fa7590af88501592196d3045e65,8a858fa7590af88501592196d3045e65,7,4,28,1.231388889,1.035198413,7.246388889,365,255.5,1788.5,0,0,0,1,1,7,36,100,35.7,250,301987742,7,05:04.0,04:50.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.9848132,7.4481819,Access Bank,,,Unknown,,Test
8a858faa56dffac60156ffa41b542ce7,8a858faa56dffac60156ffa41b542ce7,7,4,28,1.018333333,1.004761905,7.033333333,365,261.5833333,1831.083333,0,0,0,1,0.857142857,6,33,85.71428571,32.9,230,301997081,7,19:47.0,19:40.0,30000,34500,30,,Good,00:00.0,Other,Other,3.2979806,6.6524389,GT Bank,,Permanent,Permanent,Graduate,Training
8a858fb15a41784f015a41921e4c142b,8a858fb15a41784f015a41921e4c142b,7,4,28,1.018888889,1.004642857,7.0325,365,299.8214286,2098.75,0,0,0,1,1,7,36,100,35.4,248,301977250,7,15:40.0,15:33.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.3524577,6.66905,GT Bank,,Permanent,Permanent,,Test
8a858fb65b2020b2015b23c6042023b2,8a858fb65b2020b2015b23c6042023b2,7,4,28,1.004444444,1.002619048,7.018333333,365,291.1309524,2037.916667,0,0,0,1,0.714285714,5,40,71.42857143,39.9,280,301964529,7,19:24.0,19:09.0,30000,34500,30,,Good,00:00.0,Savings,Savings,5.1821507,7.2562259,FCMB,,Permanent,Permanent,,Validation
8a858fb95b5d059d015b5d11da5d1013,8a858fb95b5d059d015b5d11da5d1013,7,4,28,1.563333333,1.082460318,7.577222222,365,299.8214286,2098.75,0,0,0,1,0.714285714,5,30,71.42857143,29.6,207,301990984,7,28:41.0,28:26.0,30000,34500,30,,Good,00:00.0,Savings,Savings,5.8722769,5.4584155,First Bank,,Permanent,Permanent,,Test
8a858fb959976ce001599c31ae157981,8a858fb959976ce001599c31ae157981,7,4,28,1.018333333,1.005079365,7.035555556,365,293.7380952,2056.166667,0,0,0,1,0.428571429,3,30,42.85714286,30,210,302000638,7,58:28.0,57:22.0,30000,39000,60,,Bad,00:00.0,Savings,Savings,7.4859826,6.4471929,EcoBank,,Permanent,Permanent,,Test
8a858fb4563228d201564fd7519f22a8,8a858fb4563228d201564fd7519f22a8,7,4,28,1.018333333,1.004880952,7.034166667,365,287.6547619,2013.583333,0,0,0,1,0.714285714,5,23,71.42857143,22.7,159,301960555,7,07:04.0,05:58.0,30000,34500,30,,Good,00:00.0,Other,Other,3.3810932,6.608266,UBA,,Student,Student,Secondary,Test
8a858fb15632196901564fd5a8be745b,8a858fb15632196901564fd5a8be745b,7,4,28,1.02,1.005833333,7.040833333,365,241.5952381,1691.166667,0,0,0,1,0.857142857,6,27,85.71428571,26.4,185,302001824,7,52:55.0,51:43.0,30000,34500,30,,Good,00:00.0,Savings,Savings,6.6479015,7.5610579,First Bank,,Permanent,Permanent,Graduate,Test
8a858fbd59e06eb70159e0cd82c232fc,8a858fbd59e06eb70159e0cd82c232fc,7,4,28,1.003888889,1.002142857,7.015,365,287.6547619,2013.583333,0,0,0,1,0.714285714,5,37,71.42857143,36.7,257,301964233,7,57:55.0,57:48.0,30000,39000,60,,Good,00:00.0,Savings,Savings,3.8695569,7.3606739,Access Bank,,,Unknown,,Test
8a858fc159db69c40159dbabde1a2167,8a858fc159db69c40159dbabde1a2167,7,4,28,1.004166667,1.002301587,7.016111111,365,293.7380952,2056.166667,0,0,0,1,1,7,33,100,33.2,232,301975609,7,39:16.0,39:09.0,30000,39000,60,,Good,00:00.0,Savings,Savings,3.3267724,6.4746465,GT Bank,,Permanent,Permanent,,Training
8a858fcd56b9f22c0156c804c62f4d5d,8a858fcd56b9f22c0156c804c62f4d5d,7,4,28,1.018611111,1.005,7.035,365,296.3452381,2074.416667,0,0,0,1,0.857142857,6,25,85.71428571,24.5,172,301979070,7,23:29.0,23:22.0,30000,39000,60,,Good,00:00.0,Other,Other,4.7495167,7.6035633,First Bank,,Self-Employed,Self-Employed,,Validation
8a858fd15b15df91015b16a9537a3cf4,8a858fd15b15df91015b16a9537a3cf4,7,4,28,1.018888889,1.00452381,7.031666667,365,299.8214286,2098.75,0,0,0,1,0.857142857,6,45,85.71428571,44.5,312,302000453,7,24:22.0,24:14.0,30000,34500,30,,Bad,00:00.0,Savings,Savings,7.0490362,4.8055781,EcoBank,,Permanent,Permanent,,Training
8a858fd35b5dfefb015b5f002aa050a3,8a858fd35b5dfefb015b5f002aa050a3,7,4,28,1.019444444,1.005753968,7.040277778,365,299.8214286,2098.75,0,0,0,1,1,7,30,100,30.3,212,301974376,7,01:58.0,00:48.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.9450385,7.4038823,First Bank,,,Unknown,,Training
8a858fd85b685607015b6cede4f3309a,8a858fd85b685607015b6cede4f3309a,7,4,28,1.020277778,1.004722222,7.033055556,365,299.8214286,2098.75,0,0,0,1,1,7,31,100,30.9,216,302001019,7,23:44.0,22:31.0,30000,39000,60,,Good,00:00.0,Savings,Savings,4.5458425,8.465638,GT Bank,,Permanent,Permanent,,Training
8a858fd858e2f19a0158fed15f3a3806,8a858fd858e2f19a0158fed15f3a3806,7,4,28,1.019166667,1.004563492,7.031944444,365,365,2555,0,0,0,1,0.285714286,2,32,28.57142857,31.5,221,301966401,7,56:50.0,56:43.0,10000,11500,15,,Bad,00:00.0,Savings,Savings,7.5628104,9.0168012,Diamond Bank,,Permanent,Permanent,,Validation
8a858fd3552c756201554e18a1b77d48,8a858fd3552c756201554e18a1b77d48,7,4,28,1.019722222,1.004722222,7.033055556,365,365,2555,0,0,0,1,0.714285714,5,47,71.42857143,46.8,327,301976150,7,18:45.0,17:34.0,10000,13000,30,,Good,00:00.0,Other,Other,3.2384067,6.7188683,UBA,,Permanent,Permanent,Secondary,Test
8a858fda59db0b130159db44c2b93226,8a858fda59db0b130159db44c2b93226,7,4,28,1.018333333,1.004404762,7.030833333,365,293.7380952,2056.166667,0,0,0,1,0.714285714,5,32,71.42857143,32.2,226,301986076,7,52:08.0,52:02.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.3093031,6.6592413,GT Bank,,Permanent,Permanent,,Training
8a858fde56eb02280156ff597b3933b2,8a858fde56eb02280156ff597b3933b2,7,4,28,1.005555556,1.003253968,7.022777778,365,365,2555,0,0,0,1,0.428571429,3,23,42.85714286,22.8,160,301963493,7,26:16.0,26:11.0,10000,13000,30,,Good,00:00.0,Other,Other,7.386339,9.2444268,Access Bank,,Student,Student,,Training
8a858fe758dc437a0158f28361af1598,8a858fe758dc437a0158f28361af1598,7,4,28,1.018333333,1.004722222,7.033055556,365,287.6547619,2013.583333,0,0,0,1,0.857142857,6,30,85.71428571,29.7,208,301959611,7,46:58.0,45:52.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.3659421,6.6046306,GT Bank,,Permanent,Permanent,,Test
8a858fe758dc437a0158fd72d384604e,8a858fe758dc437a0158fd72d384604e,7,4,28,1.019166667,1.005119048,7.035833333,365,345.8809524,2421.166667,0,0,0,1,0.428571429,3,36,42.85714286,35.8,251,301971397,7,54:49.0,53:40.0,10000,11500,15,,Good,00:00.0,Savings,Savings,3.359202,6.581626,First Bank,,,Unknown,,Test
8a858fe8586deed301586e1e5c961003,8a858fe8586deed301586e1e5c961003,7,4,28,1.003055556,1.002063492,7.014444444,365,305.0357143,2135.25,0,0,0,1,0.571428571,4,33,57.14285714,32.7,229,301960472,7,01:08.0,01:02.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.9091456,7.5006889,GT Bank,,Permanent,Permanent,,Training
8a858fe55656a938015665efb0863ea3,8a858fe55656a938015665efb0863ea3,7,4,28,1.020555556,1.005,7.035,365,220.1587302,1541.111111,0,0,0,1,0.857142857,6,32,85.71428571,31.9,223,301983990,7,35:20.0,34:06.0,40000,48000,60,,Good,00:00.0,Other,Other,3.3124381,6.5306907,GT Bank,,Self-Employed,Self-Employed,,Validation
8a858ff55b444a8c015b4493c6342f3a,8a858ff55b444a8c015b4493c6342f3a,7,4,28,1.003611111,1.002301587,7.016111111,365,299.8214286,2098.75,0,0,0,1,0.571428571,4,28,57.14285714,28.2,197,301966881,7,40:01.0,39:48.0,30000,34500,30,,Bad,00:00.0,Savings,Savings,5.7617476,5.551603,Zenith Bank,,Permanent,Permanent,,Test
8a858ff455a09f5a0155ba378c9b10bc,8a858ff455a09f5a0155ba378c9b10bc,7,4,28,11.46555556,2.49984127,17.49888889,365,253.7619048,1776.333333,0,0,0,1,0.714285714,5,43,71.42857143,42.5,297,302001023,7,25:34.0,24:23.0,30000,34500,30,,Good,00:00.0,Other,Other,7.3818774,9.1382037,GT Bank,,Permanent,Permanent,,Validation
8a858ff554e290e1015503ada2797979,8a858ff554e290e1015503ada2797979,7,4,28,1.018611111,1.005555556,7.038888889,365,312.8571429,2190,0,0,0,1,0.714285714,5,28,71.42857143,28.2,197,301980009,7,58:26.0,58:01.0,30000,39000,60,,Bad,00:00.0,Other,Other,3.8351565,7.4329647,First Bank,,Permanent,Permanent,Graduate,Training
8a858fff5a28d297015a31b40f36371f,8a858fff5a28d297015a31b40f36371f,7,4,28,1.018611111,1.004325397,7.030277778,365,293.7380952,2056.166667,0,0,0,1,0.857142857,6,25,85.71428571,25.3,177,301969903,7,46:26.0,46:21.0,30000,34500,30,,Good,00:00.0,Savings,Savings,5.9251954,5.1657668,Skye Bank,,Student,Student,,Test
8a858fff5a28d297015a33bc2e845305,8a858fff5a28d297015a33bc2e845305,7,4,28,1.018611111,1.00484127,7.033888889,365,274.6190476,1922.333333,0,0,0,1,1,7,37,100,36.6,256,301961209,7,05:14.0,04:07.0,30000,39000,60,,Good,00:00.0,Savings,Savings,6.98557,4.8064483,Union Bank,,Permanent,Permanent,,Training
8a858fff5a36fe68015a3b8dcb8a3843,8a858fff5a36fe68015a3b8dcb8a3843,7,4,28,1.018611111,1.005,7.035,365,311.1190476,2177.833333,0,0,0,1,0.857142857,6,28,85.71428571,27.7,194,301992274,7,39:10.0,39:04.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.2912188,6.5590893,GT Bank,,,Unknown,,Test
8a858fff5a36fe68015a37f8550a02a2,8a858fff5a36fe68015a37f8550a02a2,7,4,28,1.018333333,1.004404762,7.030833333,365,293.7380952,2056.166667,0,0,0,1,0.571428571,4,30,57.14285714,29.7,208,301989105,7,24:08.0,24:01.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.4914211,6.4393994,First Bank,,Permanent,Permanent,,Test
8a8588b754517d800154555019c36231,8a8588b754517d800154555019c36231,7,4,28,1.019166667,1.004563492,7.031944444,365,365,2555,0,0,0,1,0.714285714,5,44,71.42857143,43.4,304,301979420,7,08:35.0,08:29.0,10000,11500,15,,Good,00:00.0,Savings,Savings,7.0257568,4.8364665,Fidelity Bank,,Permanent,Permanent,Primary,Validation
8a8588dd54a3ead30154aa7d6b092010,8a8588dd54a3ead30154aa7d6b092010,7,4,28,1.003888889,1.002619048,7.018333333,365,338.9285714,2372.5,0,0,0,1,0.428571429,3,26,42.85714286,25.6,179,301975680,7,27:57.0,27:51.0,10000,11125,15,,Good,00:00.0,Savings,Savings,3.3472196,6.6419132,GT Bank,,Permanent,Permanent,Secondary,Training
8a8588dd54a3ead30154ada314c44e09,8a8588dd54a3ead30154ada314c44e09,7,4,28,1.019166667,1.004920635,7.034444444,365,273.75,1916.25,0,0,0,1,0.428571429,3,37,42.85714286,36.6,256,301994878,7,33:43.0,33:35.0,30000,39000,60,,Good,00:00.0,Other,Other,7.4252793,10.4635392,GT Bank,,Permanent,Permanent,Post-Graduate,Training
8a8588f853b1b2d40153b20c9e9a0666,8a8588f853b1b2d40153b20c9e9a0666,7,4,28,1.004444444,1.002698413,7.018888889,365,280.702381,1964.916667,0,0,0,1,0.571428571,4,34,57.14285714,33.7,236,301990932,7,48:28.0,48:16.0,30000,34500,30,,Bad,00:00.0,Savings,Savings,6.289975,4.9261183,Access Bank,,Permanent,Permanent,Graduate,Test
8a8588f6548fb0c201549514019447e3,8a8588f6548fb0c201549514019447e3,7,4,28,1.004166667,1.00265873,7.018611111,365,243.7678571,1706.375,0,0,0,1,1,7,30,100,29.8,208,301970192,7,09:20.0,09:06.0,40000,43500,30,,Good,00:00.0,Savings,Savings,7.4866591,9.1298789,GT Bank,,Permanent,Permanent,,Training
8a8588f35438fe12015444567666018e,8a8588f35438fe12015444567666018e,7,4,28,1.004722222,1.00265873,7.018611111,365,351.9642857,2463.75,0,0,0,1,0.857142857,6,33,85.71428571,32.5,227,301966580,7,52:57.0,52:51.0,20000,22250,15,,Good,00:00.0,Other,Other,11.1393496,10.2920413,EcoBank,,Permanent,Permanent,,Validation
8a8588fd53c244bc0153c9c031e76307,8a8588fd53c244bc0153c9c031e76307,7,4,28,1.018888889,1.00468254,7.032777778,365,317.202381,2220.416667,0,0,0,1,1,7,27,100,26.5,185,302001937,7,13:14.0,13:05.0,20000,24500,30,,Good,00:00.0,Savings,Savings,7.3879571,9.1171305,Fidelity Bank,,Permanent,Permanent,,Validation
8a8589b953bc23f70153c12434a351b9,8a8589b953bc23f70153c12434a351b9,7,4,28,1.018611111,1.00468254,7.032777778,365,299.8214286,2098.75,0,0,0,1,0.857142857,6,35,85.71428571,34.2,239,301998547,7,02:42.0,02:36.0,30000,34500,30,,Good,00:00.0,Savings,Savings,7.056823,4.8310441,Zenith Bank,,Self-Employed,Self-Employed,,Test
8a8589c1545181f3015454b4cdd9002b,8a8589c1545181f3015454b4cdd9002b,7,4,28,1.018333333,1.004484127,7.031388889,365,292.5793651,2048.055556,0,0,0,1,0.428571429,3,38,42.85714286,37.9,265,301981324,7,47:02.0,46:54.0,10000,10750,15,,Good,00:00.0,Savings,Savings,3.3349416,7.1170107,Diamond Bank,,Permanent,Permanent,,Training
8a85886f543912e301544f65621c2e9f,8a85886f543912e301544f65621c2e9f,7,4,28,1.003888889,1.002380952,7.016666667,365,351.9642857,2463.75,0,0,0,1,0.857142857,6,27,85.71428571,27,189,301964049,7,10:27.0,10:22.0,20000,24500,30,,Good,00:00.0,Savings,Savings,3.2387222,6.5854158,Diamond Bank,,Permanent,Permanent,Graduate,Test
8a85886f543912e30154391ea6a3015f,8a85886f543912e30154391ea6a3015f,7,4,28,1.019166667,1.004801587,7.033611111,365,241.015873,1687.111111,0,0,0,1,0.571428571,4,43,57.14285714,42.5,298,301995204,7,36:18.0,36:12.0,30000,34500,30,,Good,00:00.0,Savings,Savings,3.8016878,7.3815854,Stanbic IBTC,,Permanent,Permanent,Post-Graduate,Training
